,alpha,egs,r1,r2,rmse,DOC,DOI,POC,POI
38,0.1,0.1,0.0,-1.0,0.6160606099017502,0.47199999999999986,0.32,0.49200000000000005,0.6880000000000002
39,0.1,0.1,0.0,-0.5,0.5320576532510781,0.494,0.38,0.5559999999999999,0.5800000000000001
40,0.1,0.1,0.0,-0.1,0.43885683581602264,0.486,0.4800000000000001,0.5259999999999999,0.5399999999999998
41,0.1,0.1,0.0,0.0,0.47308078624309846,0.48800000000000004,0.43799999999999994,0.532,0.5319999999999999
42,0.1,0.1,0.1,-10.0,1.0839669107888115,0.474,0.0,0.4859999999999999,1.0
43,0.1,0.1,0.1,-5.0,1.0232325732821193,0.5279999999999998,0.030000000000000006,0.5059999999999999,0.9559999999999996
44,0.1,0.1,0.1,-1.0,0.6098382335094775,0.52,0.31799999999999995,0.4720000000000002,0.6900000000000003
45,0.1,0.1,0.1,-0.5,0.5112545834123943,0.512,0.3839999999999999,0.496,0.57
46,0.1,0.1,0.1,-0.1,0.42954645164185445,0.4980000000000001,0.47400000000000003,0.48599999999999993,0.5420000000000001
47,0.1,0.1,0.1,0.0,0.4342782532632955,0.4799999999999999,0.472,0.46599999999999986,0.5319999999999999
48,0.1,0.1,0.5,-10.0,1.0868233519274582,0.54,0.0,0.44999999999999996,1.0
49,0.1,0.1,0.5,-5.0,1.049042900499878,0.57,0.026000000000000002,0.434,0.9739999999999998
50,0.1,0.1,0.5,-1.0,0.6120947537397362,0.5440000000000002,0.3219999999999999,0.4419999999999997,0.7020000000000002
51,0.1,0.1,0.5,-0.5,0.4613826036871718,0.5680000000000001,0.42400000000000004,0.44999999999999996,0.562
52,0.1,0.1,0.5,-0.1,0.42877151566164007,0.5599999999999999,0.45599999999999996,0.43599999999999994,0.5479999999999998
53,0.1,0.1,0.5,0.0,0.39075587592329375,0.5660000000000002,0.488,0.44199999999999995,0.49199999999999994
54,0.1,0.1,1.0,-10.0,1.1255469053722158,0.6480000000000001,0.0,0.32800000000000007,1.0
55,0.1,0.1,1.0,-5.0,1.0760736475903505,0.654,0.028000000000000004,0.37000000000000005,0.9839999999999999
56,0.1,0.1,1.0,-1.0,0.6353937103115797,0.6340000000000001,0.31199999999999994,0.354,0.676
57,0.1,0.1,1.0,-0.5,0.5790886438359638,0.6599999999999998,0.3400000000000001,0.36199999999999993,0.5880000000000002
58,0.1,0.1,1.0,-0.1,0.4233951285623353,0.65,0.48399999999999993,0.3499999999999999,0.518
59,0.1,0.1,1.0,0.0,0.3860068916158862,0.6539999999999999,0.5080000000000001,0.3880000000000001,0.504
60,0.1,0.1,5.0,-10.0,1.3660931043181443,0.9739999999999998,0.0,0.027999999999999997,1.0
61,0.1,0.1,5.0,-5.0,1.3249033885752883,0.9579999999999999,0.024000000000000004,0.028000000000000004,0.9759999999999998
62,0.1,0.1,5.0,-1.0,0.9396030315787114,0.9719999999999999,0.33799999999999997,0.028000000000000004,0.6820000000000002
63,0.1,0.1,5.0,-0.5,0.8831899511857506,0.9799999999999999,0.39,0.024,0.588
64,0.1,0.1,5.0,-0.1,0.8243265042258991,0.9659999999999997,0.446,0.034,0.564
65,0.1,0.1,5.0,0.0,0.792534366115472,0.9739999999999999,0.48999999999999994,0.038000000000000006,0.528
66,0.1,0.1,10.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
67,0.1,0.1,10.0,-5.0,1.3626059070818166,1.0,0.022,0.0,0.9759999999999998
68,0.1,0.1,10.0,-1.0,1.0038537659298343,1.0,0.30200000000000005,0.0,0.6839999999999999
69,0.1,0.1,10.0,-0.5,0.919656696993471,1.0,0.374,0.0,0.562
70,0.1,0.1,10.0,-0.1,0.8449195675199147,0.998,0.47599999999999987,0.002,0.5219999999999999
71,0.1,0.1,10.0,0.0,0.8581805303315555,0.998,0.46799999999999997,0.0,0.5640000000000002
72,0.1,0.5,0.0,-10.0,0.7898845832108468,0.48,0.188,0.4780000000000001,0.7980000000000002
73,0.1,0.5,0.0,-5.0,0.5596261488808548,0.5420000000000003,0.3479999999999999,0.5,0.6439999999999999
74,0.1,0.5,0.0,-1.0,0.4591458363994333,0.5199999999999999,0.442,0.5199999999999999,0.5699999999999998
75,0.1,0.5,0.0,-0.5,0.43599989173110426,0.5340000000000001,0.44999999999999996,0.47200000000000003,0.526
76,0.1,0.5,0.0,-0.1,0.4180157999630959,0.47,0.508,0.4440000000000001,0.5559999999999999
77,0.1,0.5,0.0,0.0,0.39336827771959465,0.5319999999999999,0.502,0.49199999999999994,0.5099999999999999
78,0.1,0.5,0.1,-10.0,0.7854311369433611,0.5000000000000001,0.184,0.4860000000000001,0.7879999999999998
79,0.1,0.5,0.1,-5.0,0.5276826820704217,0.5219999999999999,0.38800000000000007,0.528,0.6499999999999999
80,0.1,0.5,0.1,-1.0,0.4367537605282039,0.5179999999999999,0.4700000000000001,0.5300000000000001,0.502
81,0.1,0.5,0.1,-0.5,0.40999692802017457,0.4579999999999999,0.54,0.5040000000000001,0.5319999999999999
82,0.1,0.5,0.1,-0.1,0.4374383820737481,0.46199999999999997,0.4959999999999999,0.5180000000000001,0.5039999999999999
83,0.1,0.5,0.1,0.0,0.4151522600100488,0.442,0.5500000000000002,0.49199999999999994,0.478
84,0.1,0.5,0.5,-10.0,0.7791740850778157,0.5099999999999999,0.2039999999999999,0.48599999999999993,0.8160000000000003
85,0.1,0.5,0.5,-5.0,0.5990099153744693,0.5379999999999999,0.33,0.516,0.704
86,0.1,0.5,0.5,-1.0,0.4434410341587201,0.538,0.44799999999999995,0.4799999999999999,0.566
87,0.1,0.5,0.5,-0.5,0.4159336814847568,0.5599999999999998,0.4679999999999999,0.4840000000000002,0.52
88,0.1,0.5,0.5,-0.1,0.3819839493985361,0.54,0.5159999999999999,0.4920000000000001,0.556
89,0.1,0.5,0.5,0.0,0.4092194890310312,0.47400000000000003,0.5120000000000001,0.4800000000000002,0.4819999999999999
90,0.1,0.5,1.0,-10.0,0.7877555538082299,0.5019999999999999,0.21199999999999997,0.402,0.8159999999999996
91,0.1,0.5,1.0,-5.0,0.5707654466558835,0.512,0.34600000000000003,0.4780000000000001,0.6559999999999999
92,0.1,0.5,1.0,-1.0,0.4379920349316513,0.5119999999999999,0.4520000000000002,0.424,0.5319999999999999
93,0.1,0.5,1.0,-0.5,0.3956767000362646,0.5279999999999999,0.5,0.4859999999999999,0.5299999999999999
94,0.1,0.5,1.0,-0.1,0.39637118799192117,0.51,0.506,0.48400000000000004,0.5120000000000001
95,0.1,0.5,1.0,0.0,0.4189062620961821,0.5660000000000001,0.46399999999999997,0.472,0.478
96,0.1,0.5,5.0,-10.0,0.7856938949164793,0.6260000000000001,0.20799999999999996,0.3440000000000001,0.7739999999999996
97,0.1,0.5,5.0,-5.0,0.6228312989733572,0.6139999999999999,0.316,0.342,0.6500000000000001
98,0.1,0.5,5.0,-1.0,0.4485498784759949,0.6739999999999999,0.47200000000000003,0.33000000000000007,0.508
99,0.1,0.5,5.0,-0.5,0.40867049737474004,0.638,0.5119999999999999,0.3220000000000001,0.5159999999999999
100,0.1,0.5,5.0,-0.1,0.42729027822570254,0.6559999999999999,0.4960000000000001,0.31799999999999995,0.508
101,0.1,0.5,5.0,0.0,0.4109812296362304,0.6780000000000003,0.5100000000000001,0.3399999999999999,0.514
102,0.1,0.5,10.0,-10.0,0.8914824169495084,0.7839999999999998,0.18600000000000003,0.226,0.768
103,0.1,0.5,10.0,-5.0,0.7003336422224324,0.7759999999999999,0.322,0.2179999999999999,0.5919999999999999
104,0.1,0.5,10.0,-1.0,0.5762288567344263,0.8139999999999997,0.4699999999999999,0.22,0.53
105,0.1,0.5,10.0,-0.5,0.5655304789461071,0.7539999999999999,0.4500000000000001,0.21599999999999994,0.5199999999999999
106,0.1,0.5,10.0,-0.1,0.5540128779911008,0.7899999999999997,0.48399999999999993,0.21599999999999994,0.5120000000000001
107,0.1,0.5,10.0,0.0,0.5608503952945013,0.8019999999999999,0.488,0.20799999999999993,0.49599999999999994
108,0.1,0.9,0.0,-10.0,0.6349630643731483,0.5059999999999999,0.2960000000000001,0.5040000000000001,0.6980000000000001
109,0.1,0.9,0.0,-5.0,0.5343016081172757,0.5220000000000001,0.3680000000000001,0.46399999999999997,0.6140000000000002
110,0.1,0.9,0.0,-1.0,0.41111889393220674,0.494,0.5079999999999999,0.514,0.5419999999999998
111,0.1,0.9,0.0,-0.5,0.39999919356869795,0.5459999999999998,0.49400000000000005,0.49199999999999994,0.47400000000000003
112,0.1,0.9,0.0,-0.1,0.39847569002382255,0.5060000000000001,0.5120000000000001,0.5020000000000001,0.508
113,0.1,0.9,0.0,0.0,0.4337067054562348,0.46399999999999997,0.468,0.43799999999999983,0.4619999999999999
114,0.1,0.9,0.1,-10.0,0.6283844959625091,0.49400000000000005,0.30800000000000005,0.5000000000000001,0.704
115,0.1,0.9,0.1,-5.0,0.5058268126020656,0.52,0.39199999999999996,0.5099999999999999,0.5819999999999999
116,0.1,0.9,0.1,-1.0,0.4161128023835341,0.542,0.48399999999999993,0.524,0.5720000000000001
117,0.1,0.9,0.1,-0.5,0.44385550217746106,0.5120000000000001,0.46599999999999997,0.54,0.524
118,0.1,0.9,0.1,-0.1,0.42811318238689045,0.5259999999999998,0.46999999999999986,0.512,0.5059999999999999
119,0.1,0.9,0.1,0.0,0.40916744337009464,0.4639999999999999,0.5199999999999999,0.47800000000000004,0.498
120,0.1,0.9,0.5,-10.0,0.6038908946426549,0.51,0.32600000000000007,0.5140000000000002,0.694
121,0.1,0.9,0.5,-5.0,0.509859732016507,0.518,0.4000000000000001,0.534,0.62
122,0.1,0.9,0.5,-1.0,0.4549297489398636,0.512,0.44,0.46999999999999986,0.5579999999999999
123,0.1,0.9,0.5,-0.5,0.443961878464534,0.49599999999999994,0.4639999999999999,0.51,0.55
124,0.1,0.9,0.5,-0.1,0.38954860697344956,0.5139999999999998,0.506,0.44400000000000006,0.52
125,0.1,0.9,0.5,0.0,0.43430736822397065,0.4980000000000001,0.46599999999999986,0.48800000000000004,0.5200000000000002
126,0.1,0.9,1.0,-10.0,0.6218133777797509,0.516,0.31199999999999994,0.4759999999999999,0.7040000000000001
127,0.1,0.9,1.0,-5.0,0.48496249742124375,0.5820000000000002,0.4039999999999999,0.48600000000000015,0.5860000000000002
128,0.1,0.9,1.0,-1.0,0.4326011861238749,0.49199999999999994,0.46000000000000013,0.45000000000000007,0.49399999999999994
129,0.1,0.9,1.0,-0.5,0.4203613861317508,0.48999999999999994,0.49000000000000016,0.49200000000000005,0.4819999999999998
130,0.1,0.9,1.0,-0.1,0.3898131401593573,0.5039999999999999,0.522,0.49400000000000005,0.514
131,0.1,0.9,1.0,0.0,0.4003103198822598,0.512,0.4919999999999999,0.42400000000000004,0.5160000000000001
132,0.1,0.9,5.0,-10.0,0.6350521547426264,0.562,0.288,0.41800000000000004,0.67
133,0.1,0.9,5.0,-5.0,0.4893305423029082,0.596,0.40400000000000014,0.4160000000000001,0.5800000000000001
134,0.1,0.9,5.0,-1.0,0.4110405382978796,0.5919999999999999,0.47,0.412,0.518
135,0.1,0.9,5.0,-0.5,0.3950184136053468,0.554,0.4860000000000001,0.37800000000000006,0.48200000000000004
136,0.1,0.9,5.0,-0.1,0.37405493775469045,0.58,0.5100000000000001,0.4,0.5159999999999999
137,0.1,0.9,5.0,0.0,0.36840153993429614,0.5619999999999998,0.5100000000000001,0.41000000000000014,0.472
138,0.1,0.9,10.0,-10.0,0.6262823609334742,0.708,0.354,0.324,0.69
139,0.1,0.9,10.0,-5.0,0.5655986172318226,0.6960000000000001,0.37199999999999994,0.3299999999999999,0.58
140,0.1,0.9,10.0,-1.0,0.47847117109055676,0.7040000000000001,0.46999999999999986,0.30999999999999994,0.5539999999999999
141,0.1,0.9,10.0,-0.5,0.45052959527244396,0.664,0.4760000000000001,0.314,0.5139999999999999
142,0.1,0.9,10.0,-0.1,0.41757748348835133,0.6580000000000003,0.49000000000000005,0.34400000000000014,0.4640000000000001
143,0.1,0.9,10.0,0.0,0.41369508085800966,0.6900000000000003,0.5000000000000001,0.36200000000000004,0.5059999999999999
144,0.1,1.3,0.0,-10.0,0.5677643520550272,0.49200000000000005,0.3499999999999999,0.5019999999999999,0.6460000000000002
145,0.1,1.3,0.0,-5.0,0.49476091601175953,0.4519999999999999,0.42200000000000015,0.502,0.5519999999999999
146,0.1,1.3,0.0,-1.0,0.44220494073583694,0.5039999999999999,0.452,0.4819999999999999,0.49800000000000005
147,0.1,1.3,0.0,-0.5,0.42331442930640295,0.494,0.488,0.506,0.5320000000000001
148,0.1,1.3,0.0,-0.1,0.40759429531517233,0.458,0.544,0.5039999999999999,0.5100000000000001
149,0.1,1.3,0.0,0.0,0.4104691998018471,0.5120000000000001,0.488,0.482,0.48
150,0.1,1.3,0.1,-10.0,0.5106402571452134,0.5220000000000001,0.4039999999999999,0.512,0.6459999999999999
151,0.1,1.3,0.1,-5.0,0.46712111732324574,0.508,0.4360000000000001,0.49400000000000005,0.5840000000000001
152,0.1,1.3,0.1,-1.0,0.4046419923447371,0.48200000000000004,0.5200000000000001,0.49999999999999983,0.508
153,0.1,1.3,0.1,-0.5,0.42344336261464244,0.4799999999999999,0.5,0.5100000000000001,0.49
154,0.1,1.3,0.1,-0.1,0.4311814008689719,0.496,0.46400000000000013,0.46600000000000014,0.47600000000000015
155,0.1,1.3,0.1,0.0,0.39569924075548446,0.5340000000000001,0.504,0.51,0.5159999999999999
156,0.1,1.3,0.5,-10.0,0.5223812177950826,0.5260000000000001,0.3760000000000001,0.514,0.5920000000000002
157,0.1,1.3,0.5,-5.0,0.4745004949132835,0.5419999999999999,0.4180000000000002,0.5220000000000001,0.544
158,0.1,1.3,0.5,-1.0,0.42888693551295665,0.4880000000000002,0.48399999999999993,0.5039999999999999,0.5359999999999999
159,0.1,1.3,0.5,-0.5,0.39713706339245813,0.5319999999999999,0.49599999999999994,0.482,0.48600000000000015
160,0.1,1.3,0.5,-0.1,0.4247021194730313,0.4700000000000001,0.508,0.5179999999999999,0.5159999999999999
161,0.1,1.3,0.5,0.0,0.3911361899654086,0.5539999999999999,0.49799999999999983,0.49200000000000005,0.504
162,0.1,1.3,1.0,-10.0,0.49122082330963035,0.524,0.40399999999999997,0.472,0.584
163,0.1,1.3,1.0,-5.0,0.47117871946515844,0.5199999999999997,0.4220000000000001,0.5080000000000002,0.516
164,0.1,1.3,1.0,-1.0,0.37534933476096854,0.5260000000000001,0.524,0.48200000000000004,0.5099999999999999
165,0.1,1.3,1.0,-0.5,0.4168987925354476,0.5219999999999999,0.48400000000000004,0.49999999999999994,0.47600000000000003
166,0.1,1.3,1.0,-0.1,0.4037351959028432,0.5140000000000001,0.504,0.512,0.5180000000000001
167,0.1,1.3,1.0,0.0,0.3809229451508967,0.5599999999999998,0.5060000000000001,0.48599999999999993,0.5199999999999999
168,0.1,1.3,5.0,-10.0,0.573533899089172,0.5440000000000002,0.3340000000000001,0.41,0.622
169,0.1,1.3,5.0,-5.0,0.489257940799249,0.5760000000000001,0.3979999999999999,0.4919999999999998,0.5720000000000001
170,0.1,1.3,5.0,-1.0,0.3646645197847375,0.568,0.5180000000000001,0.452,0.5219999999999999
171,0.1,1.3,5.0,-0.5,0.41644203796433577,0.5619999999999999,0.4640000000000001,0.41999999999999993,0.518
172,0.1,1.3,5.0,-0.1,0.36675919039065236,0.5980000000000001,0.514,0.468,0.494
173,0.1,1.3,5.0,0.0,0.36656854301298925,0.5779999999999998,0.512,0.4260000000000001,0.4959999999999999
174,0.1,1.3,10.0,-10.0,0.5399853309480028,0.6240000000000001,0.35999999999999993,0.37799999999999995,0.5579999999999999
175,0.1,1.3,10.0,-5.0,0.49731318543233494,0.6780000000000002,0.41399999999999987,0.3760000000000001,0.5600000000000002
176,0.1,1.3,10.0,-1.0,0.41374716414231666,0.6719999999999999,0.49599999999999994,0.3600000000000001,0.5179999999999999
177,0.1,1.3,10.0,-0.5,0.3405376139828147,0.6420000000000001,0.546,0.40800000000000014,0.5
178,0.1,1.3,10.0,-0.1,0.4137903570541923,0.6359999999999999,0.4960000000000001,0.35,0.5379999999999999
179,0.1,1.3,10.0,0.0,0.35434478776360473,0.6140000000000001,0.5359999999999999,0.38000000000000006,0.5059999999999999
180,0.3,0.01,0.0,-10.0,1.2449137079234187,0.11799999999999997,0.0,0.8879999999999997,1.0
181,0.3,0.01,0.0,-5.0,1.2438923149851233,0.11,0.0,0.8739999999999999,1.0
182,0.3,0.01,0.0,-1.0,1.2545976372692578,0.11199999999999999,0.0,0.9059999999999997,1.0
183,0.3,0.01,0.0,-0.5,1.2407766313822544,0.122,0.0,0.8819999999999996,1.0
184,0.3,0.01,0.0,-0.1,1.211834307343595,0.144,0.01,0.8639999999999998,0.9899999999999999
185,0.3,0.01,0.0,0.0,1.1513504417069567,0.09200000000000001,0.09600000000000002,0.9079999999999996,0.8719999999999998
186,0.3,0.01,0.1,-10.0,1.0819363930539547,0.55,0.0,0.47999999999999987,1.0
187,0.3,0.01,0.1,-5.0,1.0808816662702276,0.48999999999999977,0.0,0.5019999999999998,1.0
188,0.3,0.01,0.1,-1.0,1.0870080215679365,0.4640000000000001,0.0,0.4700000000000001,1.0
189,0.3,0.01,0.1,-0.5,1.0842343229720992,0.5139999999999999,0.0,0.4679999999999999,1.0
190,0.3,0.01,0.1,-0.1,1.0644668066711522,0.5239999999999999,0.01,0.49399999999999994,0.99
191,0.3,0.01,0.1,0.0,0.8936720683461261,0.5179999999999999,0.12399999999999994,0.4979999999999999,0.8879999999999996
192,0.3,0.01,0.5,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
193,0.3,0.01,0.5,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
194,0.3,0.01,0.5,-1.0,1.394646564919659,1.0,0.0,0.0,1.0
195,0.3,0.01,0.5,-0.5,1.394646564919659,1.0,0.0,0.0,1.0
196,0.3,0.01,0.5,-0.1,1.3788324341998979,1.0,0.012000000000000002,0.0,0.99
197,0.3,0.01,0.5,0.0,1.2229172509086546,1.0,0.11599999999999999,0.0,0.8579999999999995
198,0.3,0.01,1.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
199,0.3,0.01,1.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
200,0.3,0.01,1.0,-1.0,1.394646564919659,1.0,0.0,0.0,1.0
201,0.3,0.01,1.0,-0.5,1.394646564919659,1.0,0.0,0.0,1.0
202,0.3,0.01,1.0,-0.1,1.3529211096051117,1.0,0.036000000000000004,0.0,0.9799999999999999
203,0.3,0.01,1.0,0.0,1.2463546351187633,1.0,0.09600000000000002,0.0,0.8719999999999998
204,0.3,0.01,5.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
205,0.3,0.01,5.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
206,0.3,0.01,5.0,-1.0,1.394646564919659,1.0,0.0,0.0,1.0
207,0.3,0.01,5.0,-0.5,1.394646564919659,1.0,0.0,0.0,1.0
208,0.3,0.01,5.0,-0.1,1.3765338090229475,1.0,0.016,0.0,0.992
209,0.3,0.01,5.0,0.0,1.2456073502855491,1.0,0.11599999999999999,0.0,0.9039999999999995
210,0.3,0.01,10.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
211,0.3,0.01,10.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
212,0.3,0.01,10.0,-1.0,1.394646564919659,1.0,0.0,0.0,1.0
213,0.3,0.01,10.0,-0.5,1.394646564919659,1.0,0.0,0.0,1.0
214,0.3,0.01,10.0,-0.1,1.381053235793499,1.0,0.012,0.0,0.9939999999999999
215,0.3,0.01,10.0,0.0,1.2355777016543803,1.0,0.12200000000000003,0.0,0.8939999999999995
216,0.3,0.1,0.0,-10.0,1.0761373901153355,0.48600000000000015,0.0,0.5920000000000001,1.0
217,0.3,0.1,0.0,-5.0,1.0816646315861442,0.4819999999999999,0.0,0.49999999999999994,1.0
218,0.3,0.1,0.0,-1.0,0.9270289613646683,0.47200000000000003,0.09999999999999998,0.5720000000000001,0.9039999999999998
219,0.3,0.1,0.0,-0.5,0.7224276250724164,0.4600000000000001,0.24199999999999988,0.5619999999999999,0.758
220,0.3,0.1,0.0,-0.1,0.5331917450497179,0.43800000000000006,0.4040000000000001,0.5659999999999998,0.56
221,0.3,0.1,0.0,0.0,0.4800315866915702,0.43200000000000005,0.4699999999999999,0.544,0.5299999999999998
222,0.3,0.1,0.1,-10.0,1.0782467975596655,0.49,0.0,0.5300000000000001,1.0
223,0.3,0.1,0.1,-5.0,1.0803470465166218,0.5140000000000001,0.0,0.4959999999999998,1.0
224,0.3,0.1,0.1,-1.0,0.9563317379724752,0.4599999999999999,0.09000000000000004,0.514,0.9319999999999996
225,0.3,0.1,0.1,-0.5,0.6977819348388018,0.5199999999999999,0.266,0.4980000000000001,0.7780000000000001
226,0.3,0.1,0.1,-0.1,0.5183765994457448,0.47199999999999986,0.39399999999999996,0.5300000000000002,0.566
227,0.3,0.1,0.1,0.0,0.4666169721249622,0.49199999999999994,0.43,0.4819999999999999,0.53
228,0.3,0.1,0.5,-10.0,1.1368678327771449,0.69,0.0,0.3140000000000001,1.0
229,0.3,0.1,0.5,-5.0,1.1337457922033296,0.68,0.0,0.318,1.0
230,0.3,0.1,0.5,-1.0,0.9754933439190525,0.6839999999999997,0.11000000000000001,0.298,0.8999999999999995
231,0.3,0.1,0.5,-0.5,0.7912733832430008,0.696,0.21599999999999997,0.34,0.7759999999999998
232,0.3,0.1,0.5,-0.1,0.5289716894663842,0.6679999999999999,0.42399999999999993,0.284,0.5720000000000001
233,0.3,0.1,0.5,0.0,0.4870990778670725,0.716,0.474,0.298,0.56
234,0.3,0.1,1.0,-10.0,1.2593912365784028,0.8439999999999996,0.0,0.12800000000000003,1.0
235,0.3,0.1,1.0,-5.0,1.272999335850702,0.8619999999999998,0.0,0.11399999999999999,1.0
236,0.3,0.1,1.0,-1.0,1.1149329211329209,0.8479999999999996,0.07400000000000004,0.15599999999999997,0.8879999999999996
237,0.3,0.1,1.0,-0.5,0.9632927555183255,0.8799999999999994,0.22599999999999998,0.10200000000000004,0.7639999999999998
238,0.3,0.1,1.0,-0.1,0.723392144853357,0.8679999999999997,0.40199999999999997,0.154,0.6220000000000001
239,0.3,0.1,1.0,0.0,0.6688741484090241,0.8579999999999997,0.4600000000000001,0.13199999999999998,0.52
240,0.3,0.1,5.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
241,0.3,0.1,5.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
242,0.3,0.1,5.0,-1.0,1.2642304479146174,1.0,0.09600000000000002,0.0,0.9079999999999997
243,0.3,0.1,5.0,-0.5,1.0699833492890127,1.0,0.24999999999999986,0.0,0.7560000000000001
244,0.3,0.1,5.0,-0.1,0.8938551947509672,1.0,0.4279999999999999,0.0,0.6079999999999999
245,0.3,0.1,5.0,0.0,0.8460564930533918,1.0,0.4799999999999999,0.0,0.5260000000000001
246,0.3,0.1,10.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
247,0.3,0.1,10.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
248,0.3,0.1,10.0,-1.0,1.2615849169043727,1.0,0.08600000000000003,0.0,0.8859999999999999
249,0.3,0.1,10.0,-0.5,1.0991687883637278,1.0,0.21999999999999992,0.0,0.7699999999999999
250,0.3,0.1,10.0,-0.1,0.8939844847033693,1.0,0.424,0.0,0.5980000000000001
251,0.3,0.1,10.0,0.0,0.8768087345968273,1.0,0.436,0.0,0.552
252,0.3,0.5,0.0,-10.0,1.0627812075555787,0.4780000000000001,0.012,0.516,0.99
253,0.3,0.5,0.0,-5.0,0.8952372074568,0.46599999999999997,0.13399999999999995,0.5040000000000001,0.8979999999999997
254,0.3,0.5,0.0,-1.0,0.5336319698481549,0.49800000000000005,0.3740000000000001,0.5260000000000001,0.6
255,0.3,0.5,0.0,-0.5,0.48950088540425973,0.4819999999999998,0.42400000000000004,0.5320000000000001,0.5660000000000001
256,0.3,0.5,0.0,-0.1,0.4320196675697869,0.4819999999999999,0.4879999999999999,0.518,0.518
257,0.3,0.5,0.0,0.0,0.42496374963316286,0.474,0.508,0.522,0.498
258,0.3,0.5,0.1,-10.0,1.054825753911627,0.5220000000000001,0.016,0.5180000000000001,0.988
259,0.3,0.5,0.1,-5.0,0.9066255694767064,0.4700000000000001,0.11599999999999999,0.524,0.8919999999999996
260,0.3,0.5,0.1,-1.0,0.49377767312646037,0.49400000000000005,0.41400000000000015,0.484,0.5979999999999999
261,0.3,0.5,0.1,-0.5,0.4440720921046652,0.5219999999999999,0.4539999999999999,0.4780000000000001,0.5760000000000001
262,0.3,0.5,0.1,-0.1,0.4291374471407887,0.5399999999999999,0.47600000000000015,0.5479999999999999,0.5259999999999998
263,0.3,0.5,0.1,0.0,0.4169081926551058,0.53,0.4780000000000001,0.5020000000000001,0.524
264,0.3,0.5,0.5,-10.0,1.0703461814211708,0.49200000000000005,0.006000000000000001,0.48,0.988
265,0.3,0.5,0.5,-5.0,0.9192622660491918,0.578,0.11,0.41400000000000003,0.8859999999999996
266,0.3,0.5,0.5,-1.0,0.4853093338728074,0.5419999999999999,0.40800000000000003,0.466,0.5879999999999999
267,0.3,0.5,0.5,-0.5,0.4271090829388974,0.5439999999999999,0.456,0.456,0.5260000000000001
268,0.3,0.5,0.5,-0.1,0.4178688622459127,0.514,0.4800000000000001,0.4860000000000001,0.536
269,0.3,0.5,0.5,0.0,0.3960187233742337,0.522,0.49599999999999994,0.44600000000000006,0.5260000000000001
270,0.3,0.5,1.0,-10.0,1.0652764511157395,0.5940000000000001,0.024,0.40800000000000003,0.986
271,0.3,0.5,1.0,-5.0,0.917424296424133,0.5860000000000001,0.11200000000000002,0.396,0.878
272,0.3,0.5,1.0,-1.0,0.5079028833647549,0.6040000000000001,0.412,0.3660000000000001,0.6160000000000001
273,0.3,0.5,1.0,-0.5,0.45178220930727014,0.564,0.43600000000000017,0.4160000000000001,0.556
274,0.3,0.5,1.0,-0.1,0.41771949949606635,0.588,0.4600000000000001,0.424,0.4920000000000001
275,0.3,0.5,1.0,0.0,0.3909934673652833,0.598,0.48999999999999994,0.39000000000000007,0.4779999999999999
276,0.3,0.5,5.0,-10.0,1.2420261368227132,0.8779999999999997,0.016,0.13799999999999998,0.9839999999999999
277,0.3,0.5,5.0,-5.0,1.1296536250329057,0.8839999999999998,0.10200000000000001,0.11599999999999999,0.8959999999999997
278,0.3,0.5,5.0,-1.0,0.7298913515157758,0.8799999999999997,0.412,0.12799999999999995,0.58
279,0.3,0.5,5.0,-0.5,0.7110209442231088,0.8799999999999996,0.43000000000000016,0.12599999999999997,0.546
280,0.3,0.5,5.0,-0.1,0.6952538340828871,0.8659999999999998,0.4539999999999999,0.10800000000000003,0.516
281,0.3,0.5,5.0,0.0,0.7208972118816395,0.8979999999999997,0.45400000000000007,0.09400000000000004,0.49
282,0.3,0.5,10.0,-10.0,1.3708498598925787,0.9899999999999999,0.01,0.012,0.9939999999999999
283,0.3,0.5,10.0,-5.0,1.2201770964181402,0.988,0.11399999999999999,0.019999999999999997,0.8879999999999996
284,0.3,0.5,10.0,-1.0,0.9216817254441205,0.9859999999999998,0.368,0.013999999999999999,0.6340000000000003
285,0.3,0.5,10.0,-0.5,0.8777925926000736,0.988,0.41400000000000003,0.012,0.5720000000000001
286,0.3,0.5,10.0,-0.1,0.8301867259824196,0.99,0.4880000000000001,0.006000000000000001,0.5259999999999999
287,0.3,0.5,10.0,0.0,0.8110391257330118,0.9879999999999999,0.498,0.022000000000000002,0.5360000000000001
288,0.3,0.9,0.0,-10.0,0.9364608698546035,0.49199999999999994,0.09000000000000004,0.562,0.9079999999999997
